leak_coeff: 0.1,,,,,leak_coeff: 0.2,,,,,leak_coeff: 0.30000000000000004,,,,,leak_coeff: 0.4,,,,,leak_coeff: 0.5,,,,
leakage_position (foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm),leak_elev (feet)
4055,116.31233649044592,120.64485934766455,1519.4854163247874,1517.4264003866333,0.0,116.18549390180651,120.51801597704544,1521.3056581254575,1517.188240122056,0.0,116.06659180668285,120.39911316631824,1523.010406335876,1516.8351471188464,0.0,115.94355593358203,120.27607654315645,1524.7728518935926,1516.5403673340538,0.0,115.81934331404946,120.15186316380367,1526.5505383182729,1516.2614426168816,0.0
4056,116.3123364947001,120.64485935169195,1519.4854164185826,1517.4264001286253,0.0,116.18549389541103,120.51801597019592,1521.3056583956622,1517.1882416311767,0.0,116.06659177620863,120.39911313516319,1523.010406754746,1516.8351464845248,0.0,115.94355591019901,120.27607651886531,1524.7728521194165,1516.540368361998,0.0,115.81934331902215,120.15186316764115,1526.5505382277115,1516.2614433000676,0.0
4057,116.31233648324822,120.64485934001331,1519.4854165123115,1517.4263995042036,0.0,116.18549391023065,120.51801598456215,1521.3056580055468,1517.1882405791553,0.0,116.06659177842067,120.39911313669455,1523.0104065137928,1516.8351469478832,0.0,115.94355590103227,120.27607650879075,1524.7728521254412,1516.5403679260296,0.0,115.81934328823202,120.15186313571577,1526.5505384663604,1516.261443251554,0.0
4058,116.31233652104093,120.64485937757928,1519.4854162756535,1517.4263999779262,0.0,116.18549387945072,120.51801595332829,1521.3056584956912,1517.1882406251718,0.0,116.06659182390783,120.39911318150126,1523.0104061630532,1516.8351459454877,0.0,115.94355592104479,120.2760765278955,1524.7728518020979,1516.540368222739,0.0,115.81934327845116,120.15186312479979,1526.5505385951706,1516.2614424695953,0.0
4059,116.31233649180477,120.64485934811637,1519.4854162593506,1517.4263997190317,0.0,116.18549389628821,120.51801596971208,1521.305658325682,1517.188241037768,0.0,116.0665917866624,120.39911314357487,1523.0104064717686,1516.8351467760965,0.0,115.94355593492104,120.27607654086391,1524.7728516984405,1516.5403681530354,0.0,115.81934329102657,120.15186313624014,1526.5505381756439,1516.2614431542315,0.0
4060,116.3123364985146,120.64485935459915,1519.4854167932267,1517.4263998267759,0.0,116.18549390415944,120.51801597712964,1521.305658265712,1517.1882410841922,0.0,116.06659176625121,120.39911312248289,1523.010406670495,1516.8351465065077,0.0,115.94355593206969,120.27607653710494,1524.772851485139,1516.5403669814175,0.0,115.81934330017587,120.15186314425443,1526.5505381948292,1516.2614420035277,0.0
4061,116.31233648979263,120.64485934565054,1519.4854165567026,1517.4263995672911,0.0,116.18549390765811,120.51801598017452,1521.3056584255987,1517.188241130623,0.0,116.06659178039912,120.39911313595013,1523.0104065395985,1516.8351466037368,0.0,115.94355593559649,120.27607653972383,1524.7728514912778,1516.540367278198,0.0,115.8193432751542,120.15186311809735,1526.5505385428075,1516.2614426891,0.0
4062,116.31233651365831,120.64485936928962,1519.485415990281,1517.4264000427809,0.0,116.18549390628547,120.51801597834833,1521.3056583656569,1517.1882400739864,0.0,116.06659179402921,120.39911314889953,1523.0104062990276,1516.8351470689763,0.0,115.94355589194656,120.27607649516544,1524.7728522652462,1516.5403690466976,0.0,115.81934331247854,120.15186315428683,1526.5505379044478,1516.2614426397145,0.0
4063,116.3123364958135,120.64485935121796,1519.485416303957,1517.426399414932,0.0,116.18549391622008,120.51801598782946,1521.3056577564175,1517.188240487628,0.0,116.06659183008233,120.39911318427227,1523.0104059487612,1516.8351456947091,0.0,115.9435559063858,120.276076508697,1524.7728520519388,1516.5403682410695,0.0,115.81934332247896,120.15186316315204,1526.5505379236815,1516.2614429586552,0.0
4064,116.312336512409,120.64485936758679,1519.485416177671,1517.4263991546281,0.0,116.1854938756943,120.51801594684935,1521.305658685234,1517.188242007037,0.0,116.06659180008249,120.3991131535915,1523.0104061473985,1516.8351465284481,0.0,115.94355592067652,120.2760765220802,1524.7728518387016,1516.5403663288787,0.0,115.819343314203,120.15186315374117,1526.5505378334108,1516.2614414355392,0.0
4065,116.31233651032947,120.64485936528071,1519.4854157216805,1517.42639889377,0.0,116.18549390834299,120.51801597904473,1521.3056581859735,1517.1882405797676,0.0,116.06659178630525,120.39911313913349,1523.010406455662,1516.8351458887792,0.0,115.94355593964639,120.27607654014236,1524.7728512967997,1516.5403669946613,0.0,115.81934329169908,120.15186313010175,1526.5505381811727,1516.2614428604522,0.0
4066,116.31233651240389,120.64485936712798,1519.4854163648297,1517.4263993700756,0.0,116.18549390187651,120.51801597212452,1521.3056581261606,1517.188240994893,0.0,116.06659178730914,120.39911313945659,1523.0104064346879,1516.8351463550157,0.0,115.94355591277001,120.27607651235785,1524.7728517413398,1516.5403672926082,0.0,115.81934330275043,120.15186314001824,1526.5505378719395,1516.2614417038958,0.0
4067,116.31233648949376,120.6448593439909,1519.4854165682527,1517.4263998473666,0.0,116.18549393922538,120.51801600901999,1521.3056577370487,1517.18823993383,0.0,116.06659180575261,120.39911315721963,1523.0104059750965,1516.8351457140664,0.0,115.94355591940402,120.27607651808404,1524.7728515283272,1516.5403675910773,0.0,115.81934331717646,120.15186315330931,1526.5505375628716,1516.261441284077,0.0
4068,116.31233650055255,120.64485935482334,1519.4854161124654,1517.4263981085433,0.0,116.18549390842654,120.5180159777672,1521.3056581162912,1517.1882403490345,0.0,116.06659181502378,120.39911316581002,1523.010405844628,1516.8351465504786,0.0,115.94355592667398,120.27607652444618,1524.7728515344656,1516.5403671505871,0.0,115.81934330935557,120.1518631443531,1526.550537800977,1516.2614416031777,0.0
4069,116.31233650378566,120.64485935782952,1519.485416096193,1517.4263993250834,0.0,116.18549391067208,120.51801597955915,1521.3056579468166,1517.1882400253544,0.0,116.06659182535908,120.39911317546473,1523.0104056046473,1516.835146278667,0.0,115.94355590752627,120.2760765043905,1524.7728514311882,1516.540368189386,0.0,115.8193433070582,120.15186314092072,1526.550537710835,1516.261440812546,0.0
4070,116.31233649855209,120.64485935236918,1519.4854161897217,1517.4263986931587,0.0,116.18549388222418,120.51801595065733,1521.305658325823,1517.1882404413657,0.0,116.06659177952706,120.39911312895158,1523.01040635097,1516.835146746886,0.0,115.94355591889438,120.27607651485097,1524.7728513278905,1516.5403666378652,0.0,115.81934329757246,120.15186313029982,1526.5505376207482,1516.261441131982,0.0
4071,116.31233648865756,120.64485934224757,1519.4854166124912,1517.4263995416732,0.0,116.18549391005656,120.51801597803612,1521.3056579370782,1517.1882408581284,0.0,116.06659179484905,120.39911314359304,1523.0104060014155,1516.8351464746677,0.0,115.94355593745952,120.27607653250855,1524.7728508963328,1516.5403658248242,0.0,115.81934328078005,120.151863112372,1526.5505378587243,1516.2614421929188,0.0
4072,116.31233652396583,120.64485937732948,1519.485415827964,1517.4263989089188,0.0,116.18549394836809,120.51801601589449,1521.3056571099721,1517.188239421521,0.0,116.06659178697412,120.39911313503738,1523.0104061996228,1516.8351458313264,0.0,115.9435559124977,120.27607650663846,1524.7728513403165,1516.540367236117,0.0,115.81934331017447,120.15186314063168,1526.5505375499679,1516.2614402881175,0.0
4073,116.31233649188438,120.64485934502109,1519.4854160312061,1517.4263993881261,0.0,116.18549388516611,120.5180159522383,1521.3056580369307,1517.1882402093693,0.0,116.06659181661642,120.3991131639993,1523.010405631278,1516.8351451868355,0.0,115.94355592245905,120.276076515692,1524.7728512371166,1516.5403671647107,0.0,115.81934331330169,120.15186314262367,1526.5505374599963,1516.2614409789362,0.0
4074,116.31233647849227,120.64485933140175,1519.4854168923923,1517.4263998681222,0.0,116.18549392216607,120.51801598878461,1521.3056578676594,1517.188240255488,0.0,116.06659181655534,120.39911316325744,1523.0104057200203,1516.8351452840918,0.0,115.94355591442452,120.27607650674963,1524.7728511340017,1516.5403670932994,0.0,115.81934332374668,120.15186315193371,1526.5505371515621,1516.2614405563095,0.0
4075,116.31233647719391,120.64485932987684,1519.4854165470056,1517.426399234181,0.0,116.18549392776636,120.51801599393126,1521.305657588933,1517.1882406734385,0.0,116.06659178744667,120.3991131334678,1523.010406137079,1516.8351457533872,0.0,115.9435559458943,120.27607653731184,1524.7728509215176,1516.5403655343805,0.0,115.81934332354098,120.15186315059283,1526.5505371709144,1516.2614405047518,0.0
4076,116.31233650926067,120.64485936171691,1519.485416311374,1517.4263993427878,0.0,116.18549388191059,120.5180159476217,1521.30565785802,1517.1882403482025,0.0,116.06659179188391,120.39911313722419,1523.0104061162112,1516.8351465954854,0.0,115.9435559352094,120.27607652571902,1524.7728508185685,1516.540366205637,0.0,115.8193433255742,120.1518631514909,1526.5505369719137,1516.2614411975048,0.0
4077,116.31233651062637,120.6448593628561,1519.4854158566684,1517.4263987073564,0.0,116.18549393907726,120.51801600433507,1521.3056573604058,1517.1882389053467,0.0,116.06659177807359,120.39911312273324,1523.0104059860012,1516.8351463218285,0.0,115.94355593127078,120.27607652087248,1524.7728508248824,1516.5403665056074,0.0,115.81934330084843,120.15186312562977,1526.55053731884,1516.2614415188032,0.0
4078,116.3123365093285,120.64485936133134,1519.4854160596442,1517.4263988157145,0.0,116.18549388127636,120.51801594608004,1521.305658067219,1517.1882396959206,0.0,116.0665917992023,120.39911314318122,1523.0104058558732,1516.8351467931875,0.0,115.94355594198794,120.27607653068178,1524.772850831201,1516.5403664333714,0.0,115.8193432902586,120.151863113905,1526.5505371198901,1516.2614407223755,0.0
4079,116.31233650516688,120.64485935694287,1519.485416152977,1517.4263989243632,0.0,116.185493900135,120.51801596448504,1521.305657898149,1517.1882397417678,0.0,116.06659180197099,120.39911314526923,1523.0104059444623,1516.8351461462823,0.0,115.94355595353258,120.27607654131874,1524.7728504006257,1516.5403663609372,0.0,115.81934330591886,120.15186312843,1526.5505372483406,1516.261441043891,0.0
4080,116.31233649753199,120.64485934908129,1519.4854161367275,1517.4263982868315,0.0,116.18549388656871,120.51801595046497,1521.3056580574203,1517.188239787852,0.0,116.0665918244122,120.39911316703021,1523.010405158573,1516.8351451248277,0.0,115.94355591415231,120.2760765010302,1524.7728509530505,1516.5403674086078,0.0,115.81934332701935,120.15186314839552,1526.5505369403845,1516.2614406190098,0.0
4081,116.312336515198,120.64485936652055,1519.485415901531,1517.4263987687132,0.0,116.18549390638911,120.51801596983188,1521.3056575603175,1517.188239833935,0.0,116.06659181575648,120.39911315769346,1523.0104056843759,1516.835145596256,0.0,115.94355593612515,120.27607652209522,1524.7728508501602,1516.5403673369426,0.0,115.81934330401799,120.15186312425921,1526.5505366326665,1516.2614401935773,0.0
4082,116.31233654245659,120.64485939355254,1519.4854153379956,1517.4263992513258,0.0,116.18549395792093,120.5180160209102,1521.3056572820958,1517.1882391322933,0.0,116.06659180021146,120.39911314146775,1523.0104055544305,1516.8351456945848,0.0,115.94355591098757,120.27607649604987,1524.7728508564692,1516.5403665171768,0.0,115.81934334689232,120.15186316599826,1526.5505365430345,1516.2614412635621,0.0
4083,116.31233649838524,120.64485934925399,1519.4854160880714,1517.4263997349049,0.0,116.18549393321945,120.51801599575508,1521.3056571134452,1517.1882391780216,0.0,116.06659179524816,120.39911313582373,1523.0104056430323,1516.8351454189115,0.0,115.94355591283085,120.27607649698503,1524.772851190095,1516.5403671932152,0.0,115.81934330471627,120.15186312268715,1526.5505367805763,1516.261439714872,0.0
4084,116.31233648599144,120.6448593366334,1519.485416290703,1517.4263990960794,0.0,116.18549390068057,120.51801596276216,1521.3056577099703,1517.1882395982316,0.0,116.0665917725597,120.39911311245434,1523.0104059499492,1516.8351458918205,0.0,115.94355592896332,120.27607651220987,1524.7728505417765,1516.5403674957333,0.0,115.81934335155823,120.15186316839434,1526.5505360371096,1516.2614392875662,0.0
4085,116.31233649141832,120.64485934183354,1519.4854162744257,1517.4263988307305,0.0,116.18549390595474,120.51801596758264,1521.3056576505187,1517.1882396443013,0.0,116.06659179701873,120.39911313623273,1523.010405710843,1516.8351459905587,0.0,115.9435559119213,120.27607649425983,1524.7728508753755,1516.5403674240235,0.0,115.81934333870404,120.15186315440461,1526.5505363835723,1516.2614411093825,0.0
4086,116.31233647362912,120.64485932381724,1519.4854165863032,1517.426400065326,0.0,116.18549393927859,120.5180160004531,1521.3056569355792,1517.1882396903743,0.0,116.06659179795177,120.39911313648524,1523.0104054718804,1516.8351453391363,0.0,115.94355592868652,120.27607651011733,1524.7728505545215,1516.54036735195,0.0,115.81934333073015,120.1518631452958,1526.5505362941283,1516.2614395566263,0.0
4087,116.31233652906754,120.64485937902961,1519.485415476617,1517.426398298812,0.0,116.18549391760219,120.51801597832262,1521.3056574224595,1517.1882408629995,0.0,116.06659181174929,120.39911314960223,1523.0104050148063,1516.8351454376236,0.0,115.9435559470195,120.2760765275427,1524.7728501248655,1516.5403669041978,0.0,115.81934331929521,120.15186313272541,1526.5505366403456,1516.2614406307189,0.0
4088,116.31233652099044,120.64485937072547,1519.4854157884886,1517.4263991592195,0.0,116.18549391216496,120.5180159724318,1521.3056574723453,1517.1882397831973,0.0,116.0665917812466,120.39911311841846,1523.010405648883,1516.8351459121702,0.0,115.94355593732864,120.27607651694404,1524.7728502403568,1516.5403657041074,0.0,115.81934334198495,120.15186315428038,1526.5505361154374,1516.2614394508437,0.0
4089,116.3123364882357,120.64485933774388,1519.485416209507,1517.4263981411093,0.0,116.18549391840011,120.51801597821321,1521.3056574130333,1517.1882402055937,0.0,116.06659179516659,120.39911313165776,1523.0104055191396,1516.8351460113743,0.0,115.94355593091181,120.27607650961922,1524.7728503557075,1516.5403663829134,0.0,115.81934335861874,120.15186316977902,1526.5505359172937,1516.2614401501223,0.0
4090,116.3123364665467,120.64485931582773,1519.4854164118372,1517.4264001317586,0.0,116.18549390134474,120.51801596070416,1521.3056574628738,1517.1882398760085,0.0,116.06659178837897,120.39911312418923,1523.0104059346577,1516.8351461105967,0.0,115.94355593798878,120.2760765157884,1524.772850362136,1516.5403655567463,0.0,115.81934332486061,120.15186313488557,1526.5505362634094,1516.2614400977739,0.0
4091,116.31233652913744,120.64485937819238,1519.4854154124623,1517.4263983593048,0.0,116.18549389656268,120.5180159554682,1521.3056576218214,1517.1882406758834,0.0,116.06659181183092,120.39911314696089,1523.0104050418765,1516.8351458333811,0.0,115.94355594793453,120.27607652482637,1524.772849932935,1516.5403662365754,0.0,115.81934335195537,120.15186316084542,1526.550535738895,1516.2614400449613,0.0
4092,116.31233650229046,120.64485935111811,1519.4854161608691,1517.4263995997553,0.0,116.18549390823556,120.51801596668759,1521.30565723528,1517.18824034625,0.0,116.06659180187572,120.39911313632484,1523.0104052393522,1516.835145932772,0.0,115.9435559390325,120.27607651501619,1524.7728503749715,1516.5403669175437,0.0,115.81934332612552,120.15186313388003,1526.5505363024133,1516.26144112392,0.0
4093,116.31233651199118,120.64485936059243,1519.4854154896555,1517.4263989558074,0.0,116.18549391421898,120.51801597221713,1521.3056575031778,1517.1882407705136,0.0,116.06659183806717,120.39911317183596,1523.0104047829698,1516.8351445226692,0.0,115.9435559173738,120.2760764924497,1524.7728503813942,1516.5403660898246,0.0,115.81934333238856,120.15186313900819,1526.5505359956683,1516.2614399394865,0.0
4094,116.31233650215405,120.64485935052822,1519.4854161285107,1517.4263990659426,0.0,116.18549391235254,120.5180159698972,1521.3056573348877,1517.1882396850037,0.0,116.06659181550141,120.3991131485892,1523.0104048715582,1516.8351465097094,0.0,115.94355593305426,120.27607650722224,1524.772850278934,1516.5403667717374,0.0,115.81934334645159,120.15186315193641,1526.550535362954,1516.2614395088024,0.0
4095,116.31233649739845,120.64485934554591,1519.4854160032253,1517.4263987982906,0.0,116.18549393559282,120.51801599268398,1521.3056568396607,1517.1882397315383,0.0,116.06659178869764,120.39911312110453,1523.0104051778405,1516.8351466098125,0.0,115.94355592843554,120.27607650169581,1524.7728501766055,1516.5403659424956,0.0,115.81934334248882,120.15186314683825,1526.5505359260997,1516.2614394554912,0.0
4096,116.31233649694195,120.64485934486272,1519.48541587801,1517.4263985303319,0.0,116.18549388841608,120.51801594505311,1521.3056577614352,1517.1882397782351,0.0,116.06659180655551,120.39911313828196,1523.0104049395866,1516.835145196697,0.0,115.94355595510784,120.27607652746038,1524.772849747939,1516.540366247104,0.0,115.81934330468582,120.15186310789989,1526.5505362716967,1516.26143978072,0.0
4097,116.3123365023803,120.64485935007433,1519.4854156437389,1517.4263990190332,0.0,116.1854939217516,120.51801597793524,1521.3056571573857,1517.1882394463319,0.0,116.06659178884627,120.39911311989184,1523.010405463416,1516.835144538588,0.0,115.94355593960354,120.2760765110481,1524.7728498632669,1516.5403665521494,0.0,115.81934332946119,120.1518631315404,1526.5505358566381,1516.2614389698988,0.0
4098,116.31233647623564,120.64485932370248,1519.4854163909556,1517.4263995085169,0.0,116.18549391041803,120.51801596614793,1521.3056572072144,1517.1882394928302,0.0,116.06659181497251,120.39911314533745,1523.0104050075151,1516.8351453954235,0.0,115.94355593457128,120.27607650510804,1524.772849761081,1516.5403664786868,0.0,115.81934334820019,120.15186314914428,1526.5505356589686,1516.26143929515,0.0
4099,116.31233651448863,120.64485936172898,1519.4854157206667,1517.4263996195139,0.0,116.18549391882517,120.51801597410143,1521.305657148052,1517.1882391603199,0.0,116.06659181514212,120.39911314482637,1523.0104050958669,1516.8351447362406,0.0,115.94355593888886,120.27607650851775,1524.7728499849652,1516.540365646471,0.0,115.81934333335495,120.15186313316383,1526.5505356786305,1516.2614396208626,0.0
4100,116.31233649042183,120.64485933743526,1519.4854161405701,1517.4263989718418,0.0,116.18549389876472,120.5180159535871,1521.305657306762,1517.1882399656192,0.0,116.06659182448554,120.39911315348942,1523.0104045315597,1516.8351440760193,0.0,115.9435559467611,120.276076515482,1524.7728498827973,1516.5403667112582,0.0,115.81934331374232,120.15186311241594,1526.55053569825,1516.2614403269697,0.0
4101,116.31233646892952,120.64485931571626,1519.4854161244666,1517.4263983229444,0.0,116.18549394204481,120.51801599641394,1521.3056565945083,1517.1882388729666,0.0,116.06659181550926,120.39911314383225,1523.010404620034,1516.8351449346053,0.0,115.94355595968567,120.2760765274991,1524.7728495634158,1516.5403647375435,0.0,115.81934338346899,120.1518631810081,1526.5505346325058,1516.2614391337304,0.0
4102,116.31233649057326,120.64485933713306,1519.4854162171885,1517.4263991937416,0.0,116.18549392214165,120.51801597605683,1521.3056570796928,1517.1882389191744,0.0,116.06659180706669,120.39911313470876,1523.0104049258402,1516.8351454144104,0.0,115.94355591922111,120.27607648612633,1524.772850113084,1516.5403654231502,0.0,115.81934332932853,120.15186312573213,1526.5505353034418,1516.2614394603572,0.0
4103,116.31233650698813,120.64485935332148,1519.4854156564973,1517.4263985438033,0.0,116.18549393060046,120.51801598406192,1521.3056568030986,1517.1882401070977,0.0,116.06659186365341,120.3991131906154,1523.010403818473,1516.835144372265,0.0,115.9435559648261,120.27607653082389,1524.7728493594132,1516.5403645870363,0.0,115.81934334548721,120.15186314075551,1526.5505355400326,1516.2614397873522,0.0
4104,116.31233652011267,120.64485936621926,1519.485415640461,1517.4263982738105,0.0,116.1854939256649,120.51801597867266,1521.305656961716,1517.188239392644,0.0,116.06659182152282,120.39911314780363,1523.0104046677095,1516.8351448523736,0.0,115.94355595366943,120.2760765187593,1524.772849366065,1516.5403648925267,0.0,115.8193433282079,120.1518631223412,1526.5505354512436,1516.2614389717892,0.0
4105,116.3123364831529,120.64485932903241,1519.4854161687358,1517.4263987654997,0.0,116.18549389778114,120.51801595033497,1521.3056573377296,1517.188239820551,0.0,116.06659180924011,120.39911313484019,1523.0104047560617,1516.8351445709059,0.0,115.94355592932523,120.27607649350693,1524.7728499153789,1516.5403651985353,0.0,115.81934333729549,120.1518631302938,1526.550535254056,1516.2614381547692,0.0
4106,116.31233653461875,120.64485938027201,1519.4854152819275,1517.4263977322482,0.0,116.18549390865131,120.51801596075154,1521.3056571699722,1517.1882394860916,0.0,116.06659183016903,120.39911315508847,1523.0104045184592,1516.8351446702059,0.0,115.9435559371242,120.27607650039829,1524.7728493793554,1516.540365123379,0.0,115.81934335494262,120.15186314680588,1526.5505350569301,1516.2614380998675,0.0
4107,116.31233649336554,120.6448593387916,1519.4854159188385,1517.4263986062106,0.0,116.1854939392507,120.5180159908976,1521.3056565675015,1517.188238769316,0.0,116.06659181027842,120.39911313451714,1523.0104047153632,1516.8351440061147,0.0,115.94355593751366,120.27607649987976,1524.7728493859838,1516.540365812078,0.0,115.81934333058513,120.15186312131303,1526.5505352933974,1516.2614388088216,0.0
4108,116.3123364985611,120.64485934376027,1519.4854160115472,1517.4263990994825,0.0,116.18549392239406,120.51801597358701,1521.3056567260096,1517.1882399619712,0.0,116.0665918232727,120.39911314683049,1523.0104045864614,1516.835146016342,0.0,115.94355592764698,120.27607648910517,1524.772849501046,1516.540365737445,0.0,115.81934330926578,120.15186309885831,1526.5505356381605,1516.2614391366633,0.0
4109,116.31233650392532,120.64485934889784,1519.4854157779137,1517.4263988286016,0.0,116.18549394851301,120.51801599925253,1521.3056565584995,1517.188238479453,0.0,116.06659178706317,120.39911310994033,1523.010404783301,1516.8351445871506,0.0,115.94355593185402,120.27607649240424,1524.7728496160373,1516.5403660452585,0.0,115.81934334957485,120.15186313803248,1526.5505351160841,1516.2614390824601,0.0
4110,116.3123365065673,120.64485935131309,1519.485415870636,1517.426398174795,0.0,116.18549392300125,120.51801597328662,1521.3056571513748,1517.1882396740768,0.0,116.06659181125279,120.39911313344942,1523.0104043289084,1516.83514468701,0.0,115.94355593633594,120.27607649597839,1524.772849514233,1516.5403655875832,0.0,115.81934335495258,120.15186314227549,1526.550534486047,1516.2614378789808,0.0
4111,116.31233651704841,120.64485936156744,1519.4854158545397,1517.4263979027048,0.0,116.18549392606086,120.5180159758928,1521.3056566581229,1517.1882393380997,0.0,116.06659183109902,120.39911315261476,1523.010404417143,1516.8351455532993,0.0,115.9435559333972,120.27607649213174,1524.772849629177,1516.540365512557,0.0,115.81934335137385,120.15186313756146,1526.550534722436,1516.2614382069846,0.0
4112,116.31233649818819,120.64485934248047,1519.4854157298992,1517.4263980139006,0.0,116.18549392956402,120.51801597894212,1521.3056568164532,1517.188239768611,0.0,116.06659180660719,120.39911312744215,1523.0104048307298,1516.8351445034552,0.0,115.94355595488223,120.27607651270912,1524.77284898564,1516.5403658208004,0.0,115.81934336031325,120.15186314536585,1526.5505346339824,1516.2614373844424,0.0
4113,116.31233648599745,120.6448593300625,1519.4854162570869,1517.426399659888,0.0,116.1854939274437,120.5180159763682,1521.305656757623,1517.188239048307,0.0,116.06659183377573,120.39911315393016,1523.0104042682453,1516.835144987369,0.0,115.94355594161247,120.27607649853145,1524.7728494256503,1516.5403645940887,0.0,115.81934335642502,120.15186314034231,1526.5505346537825,1516.2614384803853,0.0
4114,116.312336515817,120.64485935965584,1519.485415480629,1517.4263978521126,0.0,116.18549391940813,120.51801596787895,1521.3056566988223,1517.1882390950145,0.0,116.06659182879683,120.39911314827077,1523.0104040312924,1516.835143935315,0.0,115.94355594547909,120.2760765014904,1524.7728488908124,1516.540364902125,0.0,115.81934336215112,120.15186314493315,1526.5505345654133,1516.2614395783235,0.0
4115,116.31233649187008,120.6448593354818,1519.4854158990727,1517.4263991165503,0.0,116.18549390984533,120.51801595786222,1521.305657073996,1517.18823952634,0.0,116.0665918046778,120.39911312347071,1523.010404444682,1516.835144804022,0.0,115.94355594729339,120.27607650239673,1524.772849114025,1516.540364826261,0.0,115.81934336767385,120.15186314932123,1526.550534044442,1516.2614376008773,0.0
4116,116.31233652236165,120.64485936574675,1519.4854156658846,1517.4263984593667,0.0,116.185493943028,120.51801599059159,1521.3056563644066,1517.1882388040935,0.0,116.06659182917973,120.39911314729216,1523.0104043160743,1516.835143364975,0.0,115.94355595618408,120.27607651037964,1524.772849012479,1516.5403643653349,0.0,115.81934335846775,120.15186313897982,1526.5505341724745,1516.2614383149553,0.0
4117,116.31233652519117,120.64485936834953,1519.4854154328023,1517.4263989563237,0.0,116.18549392925762,120.51801597636737,1521.3056567394585,1517.1882384656349,0.0,116.06659181663692,120.39911313406861,1523.010404187588,1516.8351438497054,0.0,115.94355595582162,120.27607650910926,1524.7728488027478,1516.5403654445238,0.0,115.81934336431803,120.15186314369514,1526.550534084309,1516.261437103689,0.0
4118,116.31233650437792,120.64485934730924,1519.4854159594454,1517.4263990688794,0.0,116.18549392842606,120.51801597508216,1521.305656463942,1517.1882388975,0.0,116.06659184977471,120.39911316652592,1523.0104037342319,1516.8351435639256,0.0,115.94355596622317,120.27607651860339,1524.7728483767526,1516.5403634409831,0.0,115.81934334917057,120.15186312741227,1526.5505344284584,1516.2614378186647,0.0
4119,116.31233649781859,120.64485934052321,1519.4854158349558,1517.426398795727,0.0,116.1854938855496,120.51801593175153,1521.3056570555827,1517.1882404875676,0.0,116.06659182505899,120.39911314112938,1523.010403930777,1516.8351436636433,0.0,115.94355593698673,120.27607648845827,1524.7728492488995,1516.5403664507974,0.0,115.81934330089858,120.15186307800472,1526.5505350966746,1516.2614385347497,0.0
4120,116.31233649326599,120.64485933574376,1519.4854159274385,1517.4263989082829,0.0,116.18549394333573,120.51801598908466,1521.3056559132876,1517.1882389912637,0.0,116.0665918171239,120.39911313251356,1523.010404018941,1516.8351433773803,0.0,115.94355595604635,120.27607650661048,1524.7728487148477,1516.540364830919,0.0,115.81934335389609,120.15186312986751,1526.550534252029,1516.261438093077,0.0
4121,116.31233651155627,120.64485935380749,1519.4854153692418,1517.4263990208315,0.0,116.1854939083288,120.51801595362345,1521.3056570463357,1517.1882394247366,0.0,116.06659179281611,120.39911310752464,1523.0104043235117,1516.8351454097176,0.0,115.94355596745928,120.27607651711557,1524.7728486134865,1516.5403647545593,0.0,115.81934336889256,120.15186314372907,1526.550533947863,1516.2614372639914,0.0
4122,116.31233651233532,120.64485935435965,1519.485415461769,1517.426399520516,0.0,116.18549395331773,120.51801599815929,1521.3056559046192,1517.188238698569,0.0,116.06659181711446,120.3991131311424,1523.010404195139,1516.8351447374453,0.0,115.94355597184567,120.27607652059436,1524.7728485121743,1516.5403631302552,0.0,115.81934335923617,120.15186313293732,1526.5505340757916,1516.2614383685573,0.0
4123,116.31233648877756,120.644859330575,1519.4854157709635,1517.4263992468886,0.0,116.18549392768946,120.51801597207702,1521.3056566040577,1517.1882383584361,0.0,116.06659182243996,120.39911313578718,1523.0104040668352,1516.8351452257493,0.0,115.94355594227109,120.27607649011165,1524.772848735118,1516.5403642141387,0.0,115.81934333658097,120.15186310914686,1526.55053441956,1516.261437925601,0.0
4124,116.31233648293355,120.64485932450394,1519.485416188436,1517.4263997475903,0.0,116.1854938976203,120.51801594155374,1521.305657194936,1517.1882395673404,0.0,116.06659181608092,120.39911312874774,1523.0104039386263,1516.8351430021753,0.0,115.94355596588254,120.27607651281542,1524.7728483097674,1516.5403641368778,0.0,115.81934335160902,120.1518631230399,1526.5505341155879,1516.261437869611,0.0
4125,116.31233648226291,120.64485932360681,1519.485415847383,1517.42639869818,0.0,116.18549394084044,120.51801598432068,1521.3056563786297,1517.1882384516343,0.0,116.06659182587701,120.39911313786315,1523.010403810492,1516.8351431017973,0.0,115.94355593624648,120.27607648227121,1524.7728488566295,1516.5403644476182,0.0,115.81934334898945,120.15186311928527,1526.5505339196677,1516.2614378136414,0.0
