,leak_coeff: 0.5,,,
leakage_position (foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
4474,117.37133514159008,114.92804458333994,1255.8976554991475,1250.5289014173022
4475,117.37134013876293,114.92804219005762,1255.89737747135,1250.5286340284315
4476,117.37134513458471,114.92803979530468,1255.8970994598728,1250.528366655788
4477,117.3713501410111,114.92803741239078,1255.896821329323,1250.528099163868
4478,117.37135515243727,114.92803503507561,1255.8965431432416,1250.527831616286
4479,117.37136014502674,114.92803263682444,1255.8962651713734,1250.5275642834658
4480,117.37136517331528,114.92803027834833,1255.895986796374,1250.527296546516
4481,117.37137016670138,114.92802788105142,1255.8957088174543,1250.5270292065497
4482,117.37137515731095,114.92802548069677,1255.8954308709945,1250.526761899143
4483,117.3713801691826,114.92802310404507,1255.89515268486,1250.5264943515115
4484,117.37138519174766,114.92802073933109,1255.8948743786875,1250.526226683477
4485,117.37139018002225,114.9280183364775,1255.8945964616717,1250.5259594055062
4486,117.37139517037986,114.9280159359761,1255.894318522086,1250.5256921049777
4487,117.37140018642741,114.92801356410725,1255.8940402926746,1250.5254245139056
4488,117.37140517833953,114.92801116540346,1255.8937623374784,1250.5251571977465
4489,117.3714101729466,114.92800876973315,1255.8934843527934,1250.5248898519867
4490,117.37141518066322,114.92800638869029,1255.8932062207189,1250.5246223584045
4491,117.37142018788458,114.92800400712962,1255.8929280952425,1250.5243548714716
4492,117.37142519550534,114.92800162604702,1255.892649966243,1250.524087381048
4493,117.37143020513203,114.92799924723099,1255.8923718155368,1250.5238198688523
4494,117.37143521054661,114.92799686375925,1255.8920937135235,1250.5235524054776
4495,117.37144020879289,114.92799447234096,1255.8918156936695,1250.5232850244163
4496,117.37144518924767,114.92799206115042,1255.8915378761935,1250.5230178461284
4497,117.37145020152776,114.92798968542223,1255.8912596994553,1250.5227503077854
4498,117.37145521067215,114.92798730623656,1255.8909815592178,1250.5224828061343
4499,117.37146021464473,114.92798492132665,1255.8907034785705,1250.5222153641023
4500,117.3714652040231,114.9279825202037,1255.8904255641155,1250.5219480886296
4501,117.37147019592004,114.92798012191834,1255.8901476221204,1250.521680785519
4502,117.37147521872659,114.92797775807529,1255.889869331273,1250.5214131328994
4503,117.37148022836934,114.92797537961187,1255.8895911904067,1250.5211456305194
4504,117.37148521262027,114.92797297291487,1255.8893133379968,1250.5208784171919
4505,117.37149022678646,114.92797059955366,1255.889035147972,1250.5206108654888
4506,117.37149522381547,114.92796820714868,1255.8887571528956,1250.5203435092346
4507,117.37150023924659,114.92796583526257,1255.888478950549,1250.5200759452077
4508,117.3715052190184,114.92796342371322,1255.8882011528544,1250.519808786656
4509,117.37151023556093,114.92796105313138,1255.88792293992,1250.519541212039
4510,117.37151523843647,114.92795866736878,1255.887644882682,1250.5192737933999
4511,117.37152025627267,114.92795629829402,1255.8873666571128,1250.5190062060892
4512,117.3715252465336,114.92795389855523,1255.8870887446956,1250.5187389325697
4513,117.37153026492024,114.92795153015992,1255.8868105149256,1250.5184713410415
4514,117.37153525874638,114.92794913445704,1255.886532564138,1250.5182040291304
4515,117.3715402442637,114.92794672953796,1255.88625470842,1250.5179368124532
4516,117.37154526128222,114.9279443597202,1255.885976497131,1250.5176692394073
4517,117.371550254317,114.92794196323685,1255.8856985583182,1250.517401939364
4518,117.37155524702965,114.92793956642836,1255.885420624141,1250.5171346440477
4519,117.37156027003658,114.92793720337707,1255.8851423480971,1250.5168670061812
4520,117.3715652694061,114.9279348140463,1255.8848643405747,1250.5165996372123
4521,117.37069264778626,114.9269554354657,1255.8945205665857,1250.526288919021
4522,117.37069766710442,114.92695306839076,1255.8942423362384,1250.5260213274205
4523,117.37070266017899,114.92695067213424,1255.8939644039874,1250.5257540344048
4524,117.3707076437257,114.92694826530474,1255.893686580561,1250.5254868505044
4525,117.3707126556126,114.9269458900574,1255.8934084373684,1250.5252193461624
4526,117.37071765195867,114.92694349754315,1255.8931304710843,1250.5249520191144
4527,117.37072264785395,114.92694110456048,1255.8928525109102,1250.5246846981966
4528,117.37072766204906,114.9269387319834,1255.892574344579,1250.5244171705633
4529,117.37073264262611,114.92693632201537,1255.8922965597797,1250.5241500253378
4530,117.37073766162234,114.92693395484955,1255.8920183411378,1250.5238824453356
4531,117.37074266360129,114.92693156877326,1255.8917403161051,1250.5236150594264
4532,117.37074766494405,114.92692918202239,1255.8914622992665,1250.523347681659
4533,117.37075268650217,114.92692681780896,1255.8911840546261,1250.5230800756271
4534,117.37075766345207,114.92692440397023,1255.8909063159244,1250.5228129765308
4535,117.37076268938851,114.92692204469812,1255.8906280237043,1250.5225453227447
4536,117.3707676750144,114.92691964058464,1255.8903501887905,1250.5222781272942
4537,117.37077265948658,114.9269172352202,1255.8900723679376,1250.5220109459974
4538,117.37077767869562,114.92691486855931,1255.8897941548973,1250.5217433714527
4539,117.37078268114684,114.92691248327645,1255.889516132556,1250.5214759881123
4540,117.370787675804,114.92691008935066,1255.8892381994328,1250.5212086941797
4541,117.37079267577873,114.92690770137803,1255.8889602071024,1250.5209413409832
4542,117.37079769651683,114.92690533655302,1255.8886819807537,1250.5206737532706
4543,117.37080268676138,114.9269029378154,1255.8884041005897,1250.5204065123737
4544,117.37080767506488,114.92690053695007,1255.8881262434268,1250.5201392945771
4545,117.37081269292182,114.92689816901849,1255.887848052674,1250.5198717424178
4546,117.37081767553943,114.92689576189068,1255.8875702618475,1250.51960459113
4547,117.37082269000025,114.92689339024476,1255.8872921116085,1250.5193370795462
4548,117.37082768958322,114.92689100207032,1255.8870141307364,1250.5190697377382
4549,117.37083269113548,114.92688861612142,1255.8867361285927,1250.5188023746161
4550,117.37083768373346,114.92688622023795,1255.8864582287974,1250.5185351140867
4551,117.37084268936646,114.92688383889865,1255.8861801824864,1250.5182677066346
4552,117.37084769819059,114.92688146114546,1255.885902101028,1250.5180002640172
4553,117.37085269502103,114.92687907007415,1255.8856241563335,1250.5177329584017
4554,117.37085769810652,114.92687668599942,1255.8853461418394,1250.517465582943
4555,117.37086270763263,114.92687430912805,1255.8850680554508,1250.517198135337
4556,117.37086769885777,114.92687191191692,1255.8847901772483,1250.516930896285
4557,117.3708726947425,114.92686951992646,1255.8845122472792,1250.5166636055105
4558,117.37087770894674,114.9268671483634,1255.8842341109319,1250.5163961078322
4559,117.37088271248892,114.92686476496436,1255.8839560963033,1250.5161287320761
4560,117.37088769291704,114.92686235586785,1255.8836783442819,1250.5158616196147
4561,117.37089271134313,114.92685998910503,1255.8834001631735,1250.5155940769523
4562,117.37089773068445,114.92685762339411,1255.8831219727201,1250.515326525116
4563,117.37090270736611,114.92685521022706,1255.8828442661545,1250.5150594581187
4564,117.37090769180827,114.926852805733,1255.8825664727087,1250.514792304062
4565,117.37091270873857,114.92685043743867,1255.8822883125536,1250.5145247824585
4566,117.37091769404842,114.92684803397707,1255.8820105113186,1250.5142576206783
4567,117.3709227198432,114.92684567561824,1255.8817322527998,1250.513990000383
4568,117.37092771215605,114.92684328001965,1255.8814543742926,1250.5137227610946
4569,117.37093272690308,114.92684090942859,1255.8811762428588,1250.5134552683603
4570,117.3709377423829,114.92683853968694,1255.8808981041173,1250.5131877682916
4571,117.37094272349175,114.92683613171623,1255.88062035546,1250.5129206589475
4572,117.37094771438738,114.9268337346738,1255.8803424970063,1250.5126534397348
4573,117.37095272363315,114.92683135809263,1255.8800644318464,1250.5123860133458
4574,117.37095772640102,114.92682897433366,1255.879786441016,1250.5121186613744
4575,117.37096271355801,114.92682657322932,1255.8795086279272,1250.5118514876203
4576,117.37096772215207,114.92682419602322,1255.8792305731436,1250.5115840715418
4577,117.37097271070861,114.92682179654437,1255.878952746168,1250.5113168838154
4578,117.37097773828884,114.92681944054104,1255.8786744784795,1250.5110492543656
4579,117.37098273832441,114.92681705390741,1255.8783965236148,1250.5107819384757
4580,117.37098772921088,114.92681465712262,1255.878118673285,1250.5105147272945
4581,117.37099272836056,114.92681226956985,1255.8778407304433,1250.510247423429
4582,117.37099772182064,114.92680987571676,1255.8775628530034,1250.5099801851309
4583,117.3710027326054,114.92680750118353,1255.8772847804464,1250.5097127512686
4584,117.37100771701594,114.92680509732367,1255.8770070074122,1250.5094456175118
4585,117.37101272038508,114.92680271460152,1255.8767290208548,1250.50917826987
4586,117.37101773446601,114.9268003438383,1255.876450913981,1250.508910801527
4587,117.37102273741091,114.92679796071144,1255.8761729341793,1250.5086434605753
4588,117.37102770586775,114.92679553922467,1255.8758953458043,1250.5083765119277
4589,117.37103272307301,114.92679317203974,1255.8756172065955,1250.5081090111485
4590,117.37103772530813,114.92679078822283,1255.87533923785,1250.5078416813694
4591,117.37104273458492,114.92678841227884,1255.875061190374,1250.507574272518
4592,117.37104775374421,114.92678604736929,1255.874783032072,1250.5073067526573
4593,117.37105274102437,114.92678364700494,1255.8745052356016,1250.507039595343
4594,117.37105773801717,114.92678125748598,1255.874227330214,1250.5067723290272
4595,117.37106272555289,114.92677885747301,1255.8739495328562,1250.5065051708516
4596,117.37106772266131,114.92677646814991,1255.873671628151,1250.506237905147
4597,117.3710727491252,114.92677411153963,1255.8733933921574,1250.5059703073402
4598,117.37107772429412,114.92677169785968,1255.873115737814,1250.5057032925881
4599,117.37108273375968,114.92676932239341,1255.8728376962374,1250.505435889594
4600,117.37108774684866,114.926766950994,1255.8725596146594,1250.505168446635
4601,117.37109274108212,114.92676455863783,1255.8722817475139,1250.5049012184684
4602,117.37109773187805,114.9267621624883,1255.8720039202851,1250.5046340303224
4603,117.37110273408864,114.92675977907892,1255.8717259648788,1250.504366713792
4604,117.37110772873827,114.9267573872864,1255.87144809602,1250.5040994839985
4605,117.3711127369629,114.92675501063935,1255.871170074521,1250.5038321010798
4606,117.3711177495438,114.92675263887527,1255.8708920046997,1250.5035646698489
4607,117.37112272931194,114.92675023061692,1255.8706143072877,1250.5032976117643
4608,117.37112772840825,114.92674784390803,1255.870336392159,1250.5030303354608
4609,117.37113273414633,114.92674546462678,1255.8700584027856,1250.502762984932
4610,117.37113772241933,114.92674306593631,1255.8697806121536,1250.5024958333547
4611,117.3711427447899,114.92674070523755,1255.8695024365425,1250.5022282960706
4612,117.37114774801043,114.92673832325391,1255.8692244787094,1250.5019609769925
4613,117.37115274388502,114.92673593312615,1255.8689466050232,1250.501693742257
4614,117.37115773846662,114.92673354159258,1255.8686687469635,1250.5014265231712
4615,117.37116272483176,114.92673114094548,1255.8683909829304,1250.5011593983602
4616,117.37197609856244,114.92762865861211,1255.8589625945906,1250.4917209582882
4617,117.37198111156053,114.92762628769663,1255.858684530213,1250.4914535320177
4618,117.37198611294411,114.92762390388543,1255.8584065982852,1250.491186238378
4619,117.37199108881667,114.92762149170842,1255.8581289560993,1250.490919235201
4620,117.37199610048013,114.92761911940782,1255.8578509098145,1250.4906518270416
4621,117.37200108171338,114.92761671326507,1255.8575732089898,1250.490384765035
4622,117.37200609646946,114.92761434447405,1255.8572951297126,1250.4901173238409
4623,117.3720110909257,114.92761195311842,1255.857017281224,1250.4898501137436
4624,117.37201609965044,114.92760957768007,1255.856739272216,1250.4895827430116
4625,117.37202109507734,114.92760718747236,1255.8564614146917,1250.4893155239474
4626,117.37202610435118,114.92760481271225,1255.856183401498,1250.4890481487976
4627,117.37203110557601,114.92760242902538,1255.8559054803895,1250.4887808660287
4628,117.37203609034832,114.92760002705681,1255.8556277465025,1250.4885137708734
4629,117.3720410811643,114.92759763184935,1255.855349945238,1250.4882466081958
4630,117.37204609596206,114.92759526337265,1255.8550718735005,1250.4879791743974
4631,117.37205108295029,114.92759286397096,1255.8547941175655,1250.4877120571923
4632,117.37205609445928,114.92759049190002,1255.8545160850692,1250.487444662654
4633,117.37206109210041,114.92758810442449,1255.8542382105386,1250.4871774265484
4634,117.37206609115664,114.92758571855765,1255.8539603209958,1250.4869101754405
4635,117.37207111644527,114.92758336192712,1255.8536821355187,1250.486642627495
4636,117.37207608699143,114.92758094438899,1255.8534045707004,1250.486375701926
4637,117.37208108787449,114.92757856065627,1255.8531266634895,1250.486108433022
4638,117.37208607659596,114.92757616341848,1255.8528488949444,1250.4858413030424
4639,117.37209109629342,114.92757380069719,1255.8525707768,1250.485573822606
4640,117.37209608290112,114.92757140117318,1255.8522930341767,1250.4853067187235
4641,117.37210107159703,114.92756900400707,1255.85201526895,1250.4850395920862
4642,117.37210608762577,114.92756663730238,1255.8517371952883,1250.4847721563806
4643,117.37211108826759,114.92756425350191,1255.8514592968352,1250.484504896091
4644,117.37211608237052,114.92756186245563,1255.851181473387,1250.4842377111192
4645,117.37212108136454,114.92755947688777,1255.85090359557,1250.4839704716421
4646,117.37212608968002,114.92755710172972,1255.8506256132862,1250.4837031275206
4647,117.3721310893148,114.92755471694208,1255.8503477302309,1250.4834358827177
4648,117.37213607544537,114.92755231715458,1255.8500700010427,1250.4831687921626
4649,117.37214107851737,114.92754993626015,1255.8497920810817,1250.4829015104706
4650,117.3721460850542,114.92754755925647,1255.8495141229087,1250.4826341903092
4651,117.37215108975278,114.92754518023949,1255.8492361865665,1250.482366892144
4652,117.37215607387395,114.92754277834877,1255.8489584841461,1250.482099828442
4653,117.37216108394705,114.92754040538227,1255.8486804889267,1250.4818324712187
4654,117.37216606798118,114.9275380034614,1255.848402789522,1250.4815654104589
4655,117.37217108944665,114.92753564324391,1255.848124667362,1250.4812979260755
4656,117.3721760644804,114.92753323137077,1255.8478470718183,1250.481030969358
4657,117.37218109688033,114.9275308833928,1255.8475688278893,1250.4807633628682
4658,117.37218608082122,114.92752848150212,1255.8472911335152,1250.480496307288
4659,117.37219106578397,114.92752608078256,1255.8470134285953,1250.480229240892
4660,117.37219607658021,114.92752370885496,1255.846735432238,1250.4799618825346
4661,117.37220107777296,114.92752132627001,1255.846457545587,1250.4796946341305
4662,117.37220605777843,114.92751892013199,1255.8461798998073,1250.4794276270602
4663,117.37221106068732,114.92751653952475,1255.8459019957145,1250.4791603610577
4664,117.37221603724853,114.92751412961948,1255.8456243909038,1250.4788933951909
4665,117.37222106622909,114.92751177810264,1255.845346193712,1250.4786258354347
4666,117.37222604515318,114.92750937089487,1255.8450685641526,1250.4783588446733
4667,117.37223105115785,114.92750699386734,1255.8447906290533,1250.4780915477122
4668,117.37223606300458,114.92750462337693,1255.8445126288393,1250.477824185267
4669,117.37224106309537,114.92750223983273,1255.8442347627017,1250.477556957393
4670,117.37224605485208,114.92749984704474,1255.8439569918517,1250.4772898250562
4671,117.3722510513201,114.92749745953444,1255.8436791687548,1250.4770226401363
4672,117.37225605374147,114.92749507868507,1255.8434012792366,1250.4767553888555
4673,117.37226105596264,114.92749269764671,1255.8431233929741,1250.4764881406115
4674,117.37226604152596,114.92749029809762,1255.8428456962633,1250.4762210826382
4675,117.37227103063935,114.9274879025339,1255.8425679604036,1250.4759539852223
4676,117.3722760273627,114.92748551547551,1255.842290139389,1250.4756868023742
4677,117.37228104108526,114.92748314737398,1255.8420121269787,1250.4754194279542
4678,117.37228603375866,114.92748075587426,1255.8417343537803,1250.475152293067
4679,117.37229105110936,114.9274783918787,1255.841456302313,1250.47488487934
4680,117.37229603308026,114.92747598853123,1255.8411786523009,1250.4746178679407
4681,117.37230101983491,114.92747359054286,1255.8409009491065,1250.4743508033127
4682,117.37230603874406,114.9274712283827,1255.8406228829936,1250.4740833749042
4683,117.37231104994123,114.92746885767066,1255.8403449052,1250.4738160349657
4684,117.37231603599574,114.92746645900309,1255.8400672129599,1250.4735489812626
4685,117.37232103274361,114.92746407227311,1255.839789400682,1250.4732818072168
4686,117.37232602439028,114.92746167989749,1255.8395116471809,1250.4730146920633
4687,117.37145340139827,114.92648230237141,1255.849168212156,1250.4827043926016
4688,117.37145840781032,114.92647992648209,1255.848890294513,1250.4824371133782
4689,117.3714634024407,114.92647753751066,1255.8486125112101,1250.482169968924
4690,117.37146841523385,114.92647516879225,1255.8483345233021,1250.4819026192965
4691,117.37147339251295,114.92647276057198,1255.8480569384124,1250.4816356735646
4692,117.3714783924939,114.92647037765718,1255.8477790975664,1250.4813684714277
4693,117.37148338508473,114.92646798654947,1255.8475013413426,1250.4811013539445
4694,117.37148839580378,114.92646561565577,1255.847223380937,1250.4808340318953
4695,117.37149339758584,114.92646323484647,1255.8469455227162,1250.480566812222
4696,117.37149840876596,114.92646086453318,1255.8466675590669,1250.4802994869708
4697,117.37150338220327,114.92645845223656,1255.8463900237098,1250.4800325908936
4698,117.37150839267031,114.92645608119616,1255.8461120701656,1250.479765275704
4699,117.37151338685028,114.92645369205813,1255.8458343019843,1250.4794981462103
4700,117.37151838060224,114.92645130247695,1255.845556539648,1250.4792310227
4701,117.3715233921326,114.92644893272077,1255.8452785770746,1250.4789636983508
4702,117.37152836558705,114.9264465206106,1255.8450010465351,1250.478696807027
4703,117.37153339130509,114.92644416671541,1255.8447229253609,1250.4784293237997
4704,117.37153836384276,114.9264417536516,1255.8444454071823,1250.4781624450186
4705,117.37154336253347,114.92643936973568,1255.8441675939569,1250.477895270463
4706,117.37154838604853,114.92643701348835,1255.8438895007557,1250.477627815089
4707,117.37155335772867,114.92643459957041,1255.8436119952798,1250.477360949027
4708,117.37155837276029,114.92643223394606,1255.84333400009,1250.4770935920371
4709,117.37156335513606,114.92642983200157,1255.8430563755742,1250.4768266065514
4710,117.37156835342624,114.92642744780724,1255.8427785718836,1250.4765594414835
4711,117.37157336078054,114.92642507373652,1255.842500666624,1250.4762921745792
4712,117.37157837520729,114.92642270757236,1255.842222682322,1250.4760248284542
4713,117.37158334079223,114.92642028707037,1255.8419452518146,1250.4757580373991
4714,117.37158835614788,114.92641792200703,1255.8416672590092,1250.4754906828475
4715,117.3715933380477,114.92641551973384,1255.841389645879,1250.475223708559
4716,117.37159833286684,114.92641313187599,1255.841111887512,1250.4749565889051
4717,117.37160333218553,114.92641074906025,1255.8408340792475,1250.474689419282
4718,117.3716083394784,114.92640837515614,1255.8405561816292,1250.4744221599574
4719,117.3716133203804,114.92640597190547,1255.8402785838412,1250.474155201157
4720,117.37161833758377,114.92640360910009,1255.840000576118,1250.4738878315327
4721,117.37162334007763,114.92640122995309,1255.8397227359114,1250.4736206297991
4722,117.3716283126657,114.92639881754764,1255.8394452352159,1250.4733537683828
4723,117.37163333396029,114.92639645939762,1255.8391671841268,1250.4730863553814
4724,117.37163831398166,114.92639405533406,1255.8388896013041,1250.472819411565
4725,117.37164332507292,114.92639168589162,1255.8386116677984,1250.472552116327
4726,117.37164830131277,114.92638927768573,1255.838334129744,1250.4722852173154
4727,117.37165331110945,114.92638690686921,1255.838056212888,1250.47201793869
4728,117.371658313915,114.92638452830337,1255.8377783761612,1250.4717507405057
4729,117.37166332062878,114.92638215412192,1255.8375004961993,1250.4714834987956
4730,117.3716683052701,114.92637975540224,1255.837222867077,1250.471216508654
4731,117.37167327813073,114.92637734360152,1255.83694537232,1250.4709496529647
4732,117.37167830157549,114.92637498814591,1255.836667305962,1250.4706822245118
4733,117.37168329307455,114.92637259716065,1255.8363896022393,1250.4704151595683
4734,117.37168827479591,114.92637019532441,1255.8361120101638,1250.4701482065082
4735,117.3716932823047,114.9263678222286,1255.835834127218,1250.469880961905
4736,117.37169827106824,114.92636542829891,1255.8355564574388,1250.4696139308169
4737,117.37170328419627,114.92636306152559,1255.8352785128882,1250.4693466244128
4738,117.37170827767576,114.92636067291248,1255.8350007917395,1250.4690795420013
4739,117.3717132717487,114.92635828499341,1255.8347230649013,1250.4688124536972
4740,117.37171827504513,114.92635590737574,1255.834445234635,1250.4685452618587
4741,117.37172326907648,114.9263535194774,1255.834167510256,1250.468278176062
4742,117.37172826579472,114.92635113460331,1255.8338897564804,1250.4680110609504
4743,117.37173324740893,114.92634873294902,1255.8336121746484,1250.4677441179167
4744,117.37173826559405,114.92634637203963,1255.8333341798657,1250.4674767611614
4745,117.37174325316637,114.92634397708449,1255.833056532641,1250.4672097526366
4746,117.37174823725242,114.92634157828223,1255.8327789258117,1250.4669427848414
4747,117.37175323993088,114.92633920021048,1255.8325011096028,1250.4666756069591
4748,117.37175826122788,114.92633684289923,1255.8322230835993,1250.466408218884
4749,117.37176324369922,114.9263344423998,1255.8319454980779,1250.4661412722105
4750,117.37176823160794,114.92633204798638,1255.831667852067,1250.4658742648467
4751,117.37177324401875,114.92632968088301,1255.8313899296645,1250.465606980646
4752,117.37177821990268,114.92632727315052,1255.8311124217144,1250.4653401118887
4753,117.37178320537262,114.92632487612264,1255.8308348063038,1250.465073135206
4754,117.37178823833919,114.92632253200314,1255.8305566542183,1250.4648056206286
4755,117.3717932220723,114.92632013310907,1255.830279060437,1250.4645386655864
4756,117.37179820953624,114.92631773840131,1255.8300014254553,1250.4642716693963
4757,117.37180321401753,114.92631536267136,1255.8297235988264,1250.464004481148
4758,117.37180820843992,114.926312975777,1255.829445887076,1250.4637374079123
4759,117.37181318849987,114.92631057292765,1255.8291683388727,1250.463470498683
4760,117.37181820055186,114.92630820572592,1255.8288904295805,1250.4632032273653
4761,117.37182317660447,114.92630579848185,1255.8286129287862,1250.4629363657755
4762,117.37182818097428,114.92630342279529,1255.8283351084071,1250.4626691838027
4763,117.37183318517069,114.92630104694902,1255.8280572910328,1250.4624020045717
4764,117.37183817992475,114.92629866062457,1255.827779581544,1250.4621349336364
4765,117.37184317572564,114.9262962754991,1255.8275018611907,1250.4618678518002
4766,117.37184818411978,114.92629390442633,1255.8272239992891,1250.4616006280235
4767,117.37185317592107,114.92629151491525,1255.826946326209,1250.461333593675
4768,117.37185817392371,114.92628913234114,1255.826668583955,1250.461066489794
4769,117.37186318020474,114.92628675901608,1255.8263907490043,1250.4607992930455
4770,117.37186816821844,114.92628436538864,1255.8261131218378,1250.460532304649
4771,117.37187316298535,114.92628197931305,1255.825835419217,1250.4602652402377
4772,117.37187813992894,114.92627957342916,1255.8255579193403,1250.4599983794594
4773,117.37188314143897,114.92627719492687,1255.825280142382,1250.4597312409148
4774,117.3718881310222,114.92627480318089,1255.8250025014459,1250.4594642384448
4775,117.37189314008172,114.92627243314953,1255.824724641056,1250.4591970163306
4776,117.37189814902167,114.92627006301872,1255.8244467830139,1250.4589297964594
4777,117.37190311373634,114.92626764368893,1255.824169426562,1250.4586630791382
4778,117.37190812312436,114.92626527412368,1255.8238915654679,1250.4583958562139
4779,117.37191311916234,114.92626288973022,1255.8236138565053,1250.4581287856474
4780,117.37191813483183,114.92626052722504,1255.8233359262583,1250.4578614934915
4781,117.37192311850124,114.92625812912954,1255.8230583592897,1250.4575945653387
4782,117.37192813521499,114.92625576785379,1255.822780419259,1250.4573272630132
4783,117.37193309226014,114.92625334018626,1255.8225031556858,1250.457060638821
4784,117.37193810475,114.92625097427535,1255.822225265434,1250.4567933867058
4785,117.3719431015357,114.92624859091494,1255.8219475540197,1250.4565263137715
4786,117.37194808279072,114.92624619029907,1255.8216700193968,1250.4562594178315
4787,117.3719530828921,114.92624381069713,1255.821392272408,1250.4559923092454
4788,117.3719580994334,114.92624144942977,1255.8211143403687,1250.4557250150376
4789,117.37196309390555,114.92623906362786,1255.8208366591348,1250.455457972301
4790,117.37196809754438,114.92623668806421,1255.8205588751139,1250.4551908266349
4791,117.37197306210406,114.92623426902982,1255.8202815344848,1250.4549241252178
4792,117.37197803846529,114.92623186316692,1255.8200040612537,1250.4546572908357
4793,117.37198305480688,114.92622950184418,1255.8197261365158,1250.454390003972
4794,117.37198805868758,114.92622712668377,1255.8194483537632,1250.4541228594142
4795,117.37199306828481,114.92622475792058,1255.8191705073084,1250.453855651014
4796,117.37199805661989,114.92622236552081,1255.818892902574,1250.45358868487
4797,117.37200307083585,114.92622000196619,1255.8186150058505,1250.4533214260248
4798,117.37200804851754,114.92621759777376,1255.81833752371,1250.453054582712
4799,117.37201305209958,114.92621522244794,1255.818059749363,1250.4527874466423
4800,117.37201803083146,114.92621281949144,1255.81778225734,1250.4525205934767
4801,117.37202302893715,114.92621043813628,1255.8175045469932,1250.452253521305
4802,117.37202802491264,114.92620805444263,1255.817226861783,1250.4519864746785
4803,117.37284136592325,114.92710554499385,1255.807798867277,1250.4425483454388
4804,117.3728463850886,114.92710318719921,1255.8075209206522,1250.44228103617
4805,117.37285137627615,114.92710079829246,1255.8072432917163,1250.4420140452996
4806,117.37285635622743,114.92709839691068,1255.806965790975,1250.4417471828258
4807,117.3728613789219,114.92709604314494,1255.8066878074126,1250.4414798366581
4808,117.37286636098754,114.92709364418393,1255.8064102847409,1250.4412129521174
4809,117.37287134380988,114.92709124609823,1255.8061327545327,1250.4409460602924
4810,117.37287633118825,114.92708885311848,1255.8058551737188,1250.4406791174983
4811,117.37288132998901,114.92708647288734,1255.8055774646582,1250.4404120462405
4812,117.37288633663353,114.92708410142176,1255.805299667764,1250.4401448872331
4813,117.37289132365704,114.92708170814713,1255.8050220940033,1250.4398779513663
4814,117.37289632883817,114.9270793351196,1255.8047443156802,1250.4396108107005
4815,117.37290131685616,114.92707694301876,1255.8044667326637,1250.4393438658192
4816,117.37290631779186,114.92707456533178,1255.8041890044367,1250.4390767752234
4817,117.37291132197784,114.92707219129647,1255.8039112404088,1250.4388096489383
4818,117.3729163053068,114.92706979407609,1255.8036337134834,1250.4385427601565
4819,117.37292129998688,114.92706740952573,1255.80335605903,1250.4382757437481
4820,117.372926290504,114.92706502037412,1255.8030784527505,1250.4380087755267
4821,117.37293127802252,114.92706262791819,1255.802800881387,1250.4377418422202
4822,117.37293627853445,114.92706024996014,1255.8025231639642,1250.4374747625386
4823,117.37294128498152,114.92705787864308,1255.802245380339,1250.437207616316
4824,117.37294627634785,114.92705549057065,1255.801967768451,1250.4369406424823
4825,117.37295126423366,114.92705309865714,1255.8016901969647,1250.4366737090666
4826,117.37295626513357,114.92705072126513,1255.8014124791143,1250.4364066290782
4827,117.3729612568954,114.9270483337337,1255.80113486575,1250.436139653445
4828,117.37296622942695,114.92704592482762,1255.800857471084,1250.4358728972813
4829,117.3729712183796,114.92704353423562,1255.800579891512,1250.4356059558822
4830,117.37297622788645,114.92704116655896,1255.800302080264,1250.435338781971
4831,117.37298124502094,114.92703880740684,1255.8000241836892,1250.4350715226556
4832,117.37298622421996,114.92703640605698,1255.7997467175455,1250.4348046949947
4833,117.37299120463335,114.92703400609268,1255.7994692386608,1250.4345378542575
4834,117.37299621212667,114.92703163630813,1255.7991914542274,1250.434270707295
4835,117.3730011858099,114.92702922891844,1255.7989140535274,1250.434003945033
4836,117.37300618779082,114.92702685306415,1255.7986363335017,1250.4337368626495
4837,117.37301119027198,114.92702447779985,1255.7983586088324,1250.4334697758186
4838,117.37301620152265,114.92702211233214,1255.7980807858596,1250.4332025901115
4839,117.37302119180065,114.92701972355026,1255.7978032013011,1250.4329356435471
4840,117.3730261742852,114.92701732612554,1255.7975257059918,1250.4326687865885
4841,117.37303116599644,114.927014939006,1255.7972481072375,1250.4324018255977
4842,117.37303617131072,114.9270125670632,1255.7969703554827,1250.432134711547
4843,117.37304115979569,114.92701017641923,1255.796692795232,1250.4318677891188
4844,117.37304616364167,114.92700780290865,1255.7964150621158,1250.431600693715
4845,117.37305115336667,114.92700541371161,1255.7961374898612,1250.4313337594083
4846,117.37305616359878,114.92700304737735,1255.795859686456,1250.4310665933745
4847,117.37306113953652,114.92700064289906,1255.7955822722413,1250.4307998175568
4848,117.37306611571458,114.92699823872165,1255.795304856329,1250.430533039931
4849,117.37307112009026,114.92699586596807,1255.7950271222373,1250.4302659433579
4850,117.37307612359919,114.92699349228282,1255.7947493989848,1250.4299988576165
4851,117.37308111310207,114.92699110303957,1255.7944718352126,1250.4297319319267
4852,117.37308611687826,114.92698872971918,1255.794194110895,1250.4294648450743
4853,117.37309109980457,114.9269863332211,1255.7939166236258,1250.4291979960187
4854,117.37221849165205,114.92600697485568,1255.803573347089,1250.4388879345754
4855,117.37222349240501,114.92600459825233,1255.8032956609989,1250.4386208867227
